-65,7,-21,-17,34,18,-7,-8
-27,-85,16,-13,-12,-117,-11,10
-32,-27,-16,8,21,49,-1,-37
63,21,-44,-33,2,-49,-15,14
-25,-10,43,8,-18,9,-14,-91
-39,47,38,10,96,14,-36,-23
46,-6,-16,-29,-91,-56,32,50
0,-69,-32,4,40,9,-2,-10
36,6,-9,4,98,86,13,9
16,5,11,-16,-20,-39,-18,25
50,-11,12,29,83,53,-1,39
-18,52,0,-22,14,5,-11,-16
40,-1,13,7,-53,-21,27,4
33,11,-22,-2,26,53,-7,6
-43,-16,6,8,-94,32,27,-5
-78,-31,-6,4,67,17,11,-24
-46,-5,2,7,33,84,7,18
3,-10,-4,-27,-80,-60,-33,-19
36,45,10,27,-33,-40,11,-22
-17,-81,-56,-24,34,-11,-37,11
-93,33,52,0,-82,13,33,-60
64,6,5,8,-19,-47,11,-20
10,-47,-55,-15,-11,5,-18,45
29,79,20,25,78,-26,-1,2
-15,-54,-63,-26,-21,24,-7,-18
24,23,-22,0,-62,-23,2,45
-48,7,-10,-12,27,4,-18,-16
22,-32,29,20,38,94,6,-13
-88,-43,-26,-14,-30,-128,-25,-39
74,47,45,9,-78,17,1,67
-63,-13,15,-19,73,54,28,-61
-51,30,17,25,-38,-42,-21,35
115,28,-16,-13,55,19,48,33
-128,-102,-50,-12,72,68,-9,-43
1,82,69,22,-30,-71,-19,-32
26,-11,14,23,40,-39,11,9
-40,-25,-36,-5,-1,-16,-17,3
-3,22,-14,4,45,40,27,-28
33,75,5,-20,-61,-51,-2,33
-21,3,44,5,-25,-9,-6,-1
14,15,8,7,21,5,-19,23
36,-32,-55,-14,43,-31,6,-5
-12,-4,29,30,-2,-10,4,45
-95,15,1,-21,-100,18,2,-54
120,2,-8,-6,33,23,16,45
-114,-26,-14,-15,-73,-57,-37,-45
127,-19,9,-5,-20,-9,-23,-4
88,-16,-51,7,30,10,39,93
-58,41,52,-3,-55,17,-16,-73
20,19,21,-3,4,-37,23,5
26,-20,-16,16,81,40,11,53
-29,-5,20,-38,-116,-108,-34,-40
35,-1,-16,-21,-30,10,-17,1
15,-29,-58,30,122,99,15,42
-30,-13,71,-7,-108,-102,-38,-23
28,-3,-49,9,45,62,0,-24
-80,23,19,-2,-9,7,40,-21
-12,17,26,-10,-36,-43,-38,-20
65,12,-20,4,44,21,13,8
71,26,-17,0,-28,-3,20,20
-48,-98,6,12,79,-48,-33,-19
8,38,-11,-17,-91,36,28,29
31,54,20,17,6,14,-12,34
-42,18,1,-14,36,-38,-16,-55
27,-43,-33,-6,14,-6,-10,-4
6,-6,-6,19,80,18,16,-23
59,-8,-31,1,35,115,8,31
-12,29,37,-29,-17,21,14,-4
-38,19,6,16,-77,-80,-23,19
-16,8,35,-13,-111,-7,-12,-8
-6,-23,-81,-7,80,30,55,15
-66,20,99,9,-31,2,-35,-40
83,-18,-60,3,102,101,25,22
68,26,88,7,-78,-30,-13,-25
-2,-31,-39,-7,-20,-32,-10,-10
34,12,-39,-12,39,54,14,43
43,90,108,30,-36,-47,10,22
-49,-24,-38,-32,1,1,-17,26
-112,-41,-45,19,86,-14,-13,-38
-17,-6,69,-1,-9,46,18,4
-10,-22,-69,-13,-7,-4,-8,-7
-67,-12,7,-17,76,50,-1,-4
3,35,13,-2,-16,-20,-42,0
-16,-9,-22,5,-73,59,21,-36
-85,32,-13,-14,-56,-8,-23,37
-5,19,26,11,-88,16,36,-22
-31,-40,-21,-18,5,28,-13,-42
57,-19,-19,52,82,-13,9,51
5,-6,11,-41,-69,-6,13,-16
-13,32,-42,4,44,-14,-15,6
-81,2,21,-27,-102,-73,4,-16
34,-46,-19,24,67,-28,-27,4
63,8,24,-3,39,-2,6,-13
-58,35,30,4,-7,-11,-22,-48
43,-15,-38,-26,-20,-6,8,-10
20,-4,-32,-13,-13,4,23,36
40,-28,8,23,23,-21,-19,-16
-20,-21,-56,-17,45,14,-3,42
-16,2,-11,-22,-66,-65,-1,-29
-36,-28,5,5,-55,20,-25,7
3,30,-15,-15,10,21,21,-20
47,-10,-2,37,16,-71,-15,4
20,-28,-60,-13,54,76,31,26
-65,28,46,-46,-124,-16,-41,-58
-10,-42,10,1,-18,26,54,72
66,-29,-30,6,79,-67,-30,-32
-28,-17,27,-2,36,30,-10,7
38,8,-36,-2,33,-12,-21,-51
55,-11,-51,-16,-68,-49,-7,69
-94,35,90,25,-54,58,24,-59
18,36,24,9,-10,-7,-14,18
22,-24,-16,23,66,24,20,6
-11,-26,-38,-3,17,-40,-53,-25
-20,-16,-38,-23,-17,35,50,15
92,89,72,11,-14,-22,-4,31
-68,15,22,6,15,18,15,33
-96,-23,36,11,22,116,-26,-67
100,16,-23,15,-15,-55,-5,45
-109,-34,-16,-28,-53,45,-20,-28
60,0,-13,-15,-5,23,32,6
7,-7,-16,14,-2,-91,-16,-9
-4,38,22,-4,-2,44,-13,14
29,-22,-12,29,-1,-63,-14,-35
-1,-8,-6,-9,-30,-42,10,19
-39,-11,-5,-16,-11,14,51,16
-54,-10,17,-17,-10,4,-7,-13
2,-46,-57,2,32,-110,-2,8
-16,9,42,5,11,-21,-23,-8
111,46,27,24,22,44,16,13
-38,-48,3,-22,-61,-28,-28,-5
-38,-22,44,13,18,45,20,8
-1,39,-54,-15,-97,-9,-2,27
-20,-12,-3,-16,69,-13,7,11
64,53,23,25,56,10,-9,12
51,-6,11,0,-53,-20,27,22
-78,-76,-19,-6,44,47,-30,-45
-70,15,-12,21,72,-15,-8,-30
87,27,-13,10,-45,-51,30,19
-16,-29,9,-16,-27,48,-32,-74
47,-9,-27,-28,-2,-9,2,35
-113,-24,-9,-2,64,-20,-51,-26
90,-14,0,11,-11,-30,31,34
-57,33,-6,-7,36,19,-31,-35
105,46,-4,20,74,-2,28,68
-102,-71,-54,-35,-15,22,-26,-104
18,-39,-41,3,-61,18,8,35
68,8,-51,-7,20,52,13,29
-22,18,32,6,19,-46,-5,7
88,70,-1,23,-35,-4,16,30
-42,-93,-62,-25,47,10,-31,31
-100,-4,49,3,23,61,26,-14
69,-5,-74,1,78,76,2,-18
-22,-25,11,-22,-128,83,29,8
-55,19,22,33,84,3,-21,-50
-6,56,-16,-15,60,-22,1,36
-55,2,-5,-30,-27,-26,-26,10
61,-3,28,-12,-124,6,10,-1
-108,-11,-21,-3,79,-54,-20,-35
86,-34,-27,8,40,41,4,-33
19,29,95,16,-61,7,9,-6
10,-25,-62,-9,26,-23,-27,7
-35,0,-42,-23,-72,-11,25,2
31,5,33,33,112,-3,5,32
-22,7,-6,3,-15,-45,-7,-35
-31,4,6,1,66,-15,8,59
110,19,-39,3,-2,104,-24,4
21,9,32,-21,-104,-32,10,26
99,-54,12,17,-46,16,1,-34
-66,55,34,14,125,-12,6,2
6,-3,-8,-13,-95,-23,8,-8
27,17,-27,-1,44,60,-20,27
-57,40,-4,-6,-4,43,30,-20
57,-78,0,-3,-87,11,-28,-7
12,46,20,-13,-28,-22,-4,-24
-68,-25,-3,17,-32,26,41,32
-65,-11,-24,-10,49,-3,-12,-15
70,65,3,17,41,8,6,28
-31,-25,54,9,37,33,-2,-45
-40,8,-42,-2,18,-25,11,-7
-20,-34,-19,-18,-65,-83,-14,22
30,22,-16,-5,-18,12,-7,-7
47,-2,41,-20,-45,8,16,48
-34,23,59,30,-31,-30,-14,-28
-11,-37,-57,-5,34,37,-10,-40
18,-9,-3,-1,-63,-67,-26,-32
43,22,-17,-1,127,48,24,24
52,5,14,-18,-66,-31,-41,5
49,-29,-8,-5,-103,35,31,-19
-9,19,38,17,37,24,-6,14
-30,-15,-34,-30,2,-117,-40,-25
-4,11,-48,-32,-32,83,16,-6
59,-4,-34,62,121,26,3,55
-78,46,52,25,-3,-5,20,-28
-70,-57,-38,-5,24,-46,-50,-33
-75,11,-21,-22,-60,3,47,-3
38,3,-14,-16,-1,-67,-49,-17
8,-6,-32,-3,-30,-60,-2,-6
-14,15,58,16,-74,49,4,-21
26,-27,-11,2,55,-34,-5,37
-70,36,40,-23,7,30,51,4
96,4,-5,25,12,55,20,86
-44,30,4,11,-13,37,-9,-71
38,-60,-35,-20,23,-30,25,29
-94,-16,36,-1,-19,-46,-9,-19
31,3,-46,-13,114,67,-33,60
98,8,-4,12,5,69,68,22
-50,15,9,-4,-1,-22,-60,-48
-15,32,-46,-20,11,49,-8,-22
-112,-40,69,1,-24,-28,16,-35
-48,65,4,15,48,38,-11,11
-6,-75,-15,16,7,-2,5,8
11,-49,-25,-21,-4,-11,-18,-39
-31,67,21,-17,-113,-18,-15,-34
69,9,-22,-3,92,12,29,15
59,-18,-3,24,14,-3,-4,11
-62,-4,5,-14,-1,3,-37,6
98,-25,-16,8,-60,63,63,25
-48,7,26,4,21,-57,-29,-29
-5,31,-3,-4,-25,-29,-10,-12
92,-10,-14,10,-57,43,-35,1
30,-32,-4,-10,43,-93,0,-48
3,20,28,-2,-128,50,26,79
8,21,-14,-30,96,28,13,0
9,-47,-24,10,-85,8,-15,2
-72,42,14,29,126,59,-4,17
9,-61,-24,-10,-38,-52,7,-22
66,2,16,-4,-36,-19,-24,-24
23,9,-43,-14,3,9,40,33
9,-34,-17,1,45,32,-27,-16
-24,9,19,18,15,-43,2,7
-74,-20,-6,-16,-80,-27,-26,-33
7,-26,-12,-13,60,3,0,18
108,10,-7,-9,23,-52,-19,-58
-8,-26,-49,2,28,1,12,3
-1,18,5,13,13,-60,-31,-15
86,86,47,45,39,-13,10,65
-37,-22,14,-4,-8,67,70,32
-29,-61,-39,-57,55,-42,-51,-20
70,23,-7,48,25,127,23,6
-118,-10,35,14,-56,-90,12,-37
81,4,-43,-31,-49,-16,-21,8
-67,-83,-26,-3,59,73,27,41
68,81,60,15,-29,67,49,87
-73,13,-42,4,-7,-29,16,-15
-120,7,19,-23,-26,-25,-45,-52
22,-39,-13,13,-46,0,23,-8
-18,-68,-42,-19,62,3,-27,-14
57,29,85,-21,-78,-11,3,-9
6,-13,-44,32,24,-50,23,48
97,52,10,-13,-51,-9,-49,13
-104,11,-43,-10,-56,29,-4,-37
44,-20,41,24,-64,-74,-8,35
-128,13,3,-4,-17,100,20,48
91,45,48,9,-74,-55,-24,-27
47,-40,-45,-23,-35,19,12,2
-124,29,45,-3,127,29,-29,-46
96,-18,6,-3,-39,-14,-5,-3
1,-3,-51,7,70,-7,42,23
49,-41,44,31,54,0,-30,-6
68,-18,-114,-43,-21,57,6,18
-102,-15,10,8,26,-27,0,-21
54,1,-9,18,13,63,16,5
-55,35,46,-12,-116,-91,-28,-22
46,-21,8,0,3,2,28,27
5,-7,-14,12,71,78,-6,6
-11,50,17,-42,-15,-61,-26,22
-72,-6,-41,34,-53,88,41,-18
-84,32,97,60,24,1,-18,-28
49,58,-26,-28,-113,-28,-14,32
-98,-18,24,-14,-35,-11,-26,-54
62,10,-26,-13,110,-30,18,10
14,78,-19,-4,-24,-10,-16,35
22,15,79,8,-120,-9,7,-41
-80,-51,-21,-3,39,35,-48,-38
-81,31,17,-26,-59,-64,-9,68
91,2,-24,4,-8,-16,25,-5
-12,-21,-28,5,82,-114,-16,11
52,-9,-28,-3,43,60,13,34
-26,29,96,-15,-51,30,4,-19
-11,-57,-48,12,-50,-63,-14,-49
-69,-31,-8,-6,51,-11,-29,-1
-14,28,-4,-5,19,32,41,-14
29,-27,-61,5,90,88,-6,12
87,4,-20,-26,-75,-44,0,39
-80,-9,61,-6,-7,-1,-16,-85
20,-6,-31,6,-17,-73,9,-6
16,-14,-3,-11,-41,-41,5,34
-7,17,-30,16,39,26,-10,42
127,-15,-48,-30,-22,18,6,21
-19,10,13,3,-73,8,-16,-22
52,-20,-22,5,23,-66,9,-24
-12,13,19,-14,4,37,25,14
55,-23,-41,0,45,29,6,21
0,18,11,-15,-88,35,-29,6
11,48,34,18,91,-93,10,-1
-29,-2,-3,20,21,82,-8,-20
-17,-14,3,-44,-59,-30,17,5
-6,-18,-20,8,-10,35,8,15
-52,7,-5,27,25,-24,-19,-32
