-11,-9,39,-3,-1,-11,17,-21
10,-1,-6,1,1,-18,26,41
-6,-5,-10,-1,-9,-21,25,-50
2,-34,-11,-4,2,3,-92,18
0,41,5,3,-2,-25,18,-1
-7,-13,-13,-5,-11,-21,-12,18
0,-16,27,0,0,-12,2,42
-6,-5,-24,0,2,-17,6,19
5,-10,0,-2,7,51,-39,35
1,-15,16,-3,-4,10,6,1
-10,-4,-28,-2,-5,12,-39,-30
5,19,35,0,3,-17,-59,-29
-2,-22,-20,-6,-19,-48,15,30
1,11,26,5,4,20,-5,-25
1,39,-12,1,6,36,25,-30
3,-13,-4,-1,-2,5,65,-8
-3,-42,-35,-5,3,37,-54,-40
3,32,40,6,1,-12,13,8
-7,-16,-3,-3,-8,-42,28,-17
1,-12,-11,-6,-7,37,-74,-70
5,3,0,1,1,-5,127,-18
-9,3,-20,-7,4,33,-43,-42
2,-17,12,-1,5,21,-40,12
-5,27,26,2,0,18,-36,16
0,6,6,-4,2,18,37,-22
2,-8,-50,0,-6,-9,2,17
1,-4,24,1,9,-6,11,12
-7,-17,-12,-9,-6,9,12,-14
3,32,-6,2,-5,-6,7,64
3,-26,12,1,-1,-28,-11,73
-1,-1,-8,5,0,3,20,48
-2,-31,-20,-8,-2,-7,43,6
1,24,11,3,7,15,-56,94
3,8,4,2,-12,-35,68,3
1,-5,-16,5,12,83,-3,-11
-5,-23,-5,-2,-9,-68,13,-9
0,14,17,3,-6,-2,30,15
-11,-6,-13,-4,4,26,-38,-41
2,-4,2,0,5,27,18,-21
2,12,2,1,-1,-2,18,19
-6,14,-12,-2,0,36,10,-16
4,27,12,3,-24,-32,-18,52
3,5,-7,-6,-5,-41,6,23
-12,-19,1,-1,13,121,-122,-24
-2,-24,-12,-6,-10,-55,26,-46
2,1,5,-4,10,-7,1,-7
-4,-27,-20,-11,-10,-22,-21,13
6,-9,-6,-3,-8,-49,3,-20
1,68,32,5,2,11,-38,3
0,5,-2,-1,8,8,16,-28
-5,-26,-11,-4,-5,-19,34,-26
2,-13,-19,-1,8,-4,-59,21
0,-17,16,2,-5,7,32,57
-5,10,15,-4,-7,10,17,-86
-3,18,7,-2,3,-3,-29,-20
4,-18,-14,-1,2,-17,72,20
0,16,-11,5,3,11,-17,2
-10,-19,-12,-10,-19,-64,-49,2
-5,18,-8,1,3,-3,-65,11
-9,11,12,2,-1,24,19,-27
2,-73,-4,-8,-8,-72,-60,-47
-5,32,-15,2,10,30,89,31
-1,-15,0,-2,-8,-11,-20,35
7,42,8,9,6,7,48,-6
-7,-25,-18,-1,-3,-21,48,19
9,-25,6,0,-6,-5,-28,81
2,-9,6,-2,-4,26,24,-16
3,38,23,0,2,-11,-7,4
-9,-60,-8,-5,-1,-3,36,-7
8,-35,-14,6,4,57,-12,-43
-2,90,34,1,-3,14,47,44
1,-20,-3,-5,-3,51,-51,40
-13,-13,-13,-7,-3,-1,-77,-83
5,22,10,1,14,4,28,-2
8,-47,-20,-7,-29,-47,-22,-24
2,8,11,-3,-8,-68,-9,27
2,22,-14,4,7,-5,8,11
-2,3,16,-1,-3,49,-61,40
-11,4,-5,1,10,-22,54,-106
3,8,2,1,-19,-18,28,3
9,-50,-19,-1,-9,-7,-54,52
-2,60,3,3,6,21,16,-15
2,-22,-8,3,2,-6,64,28
0,6,9,-1,3,-21,-66,27
-4,-2,0,-2,6,32,28,-33
-6,-31,-33,1,-5,-39,67,-101
0,46,24,2,-4,8,-91,93
-7,-20,-11,5,0,37,55,-87
-8,15,13,-7,1,-6,9,-54
-4,14,6,2,-4,-56,26,-57
-14,-27,-32,-7,3,22,-57,-42
-4,-10,-1,1,6,-37,42,-9
-2,34,40,-1,-12,17,-33,-13
-9,-41,-18,-11,0,12,-104,39
4,-32,-5,3,18,24,-53,-26
-9,-7,-9,-5,-20,-11,27,33
3,18,10,2,11,23,14,-29
-1,-15,4,-1,8,35,-10,21
-1,-15,-6,-9,-16,-59,-7,24
4,-7,-11,0,7,5,23,31
3,0,-10,1,-12,-22,-26,29
-1,-2,14,5,-5,42,18,0
-3,8,-2,0,3,2,68,-51
0,-19,-13,-1,-1,-3,-19,38
8,23,3,1,2,49,6,27
-7,-12,-9,-6,-5,-37,-25,-12
2,0,25,2,2,17,30,-55
3,5,17,0,11,25,-24,3
-2,-15,-18,1,-2,7,23,42
8,9,-7,-4,-21,-42,-20,69
11,-3,4,8,12,79,11,51
-7,-12,-24,-7,-12,-36,29,-4
3,-4,7,2,2,-29,54,8
2,1,-3,-3,3,3,11,-1
-3,0,-2,2,2,-5,29,24
12,13,5,2,8,23,-41,-20
-5,-14,-13,-6,-14,-28,-16,-14
-7,-19,1,-2,-3,-18,55,-77
1,-10,-2,-2,6,14,42,9
-15,-8,-7,-8,3,-14,-31,-35
-7,-11,-19,-2,4,-50,-3,-64
0,44,48,0,-6,-37,-56,14
0,28,18,1,4,23,29,-11
2,-21,-30,0,0,37,-23,4
-13,15,4,-5,-5,-11,0,-90
1,-8,1,1,2,14,4,47
3,-58,-5,-5,1,-37,-36,2
7,73,19,2,2,26,-4,-11
-12,-45,-12,-4,3,22,-15,-1
-1,17,-10,3,1,31,0,35
-1,-1,-9,0,1,-11,-15,5
3,-11,1,0,-2,20,-13,-7
4,26,5,4,3,-44,6,29
4,-20,-35,-9,0,-76,-9,-2
-10,14,51,-2,3,75,-38,2
-2,-18,-26,-5,-8,-67,1,35
5,11,18,1,-3,2,7,-13
-6,-22,-15,0,-1,-18,12,17
-2,17,-16,2,-2,36,7,-9
-1,-42,3,-1,3,35,24,-17
-3,60,-16,-6,-11,-18,-3,-6
-5,-17,27,-2,8,12,3,-10
-2,1,-14,-3,-9,-19,-7,-29
-2,-6,-12,-4,-4,-10,20,-13
2,-47,-3,1,7,12,-27,40
3,31,8,2,12,53,42,-2
-3,36,-6,-3,-24,-106,-3,-63
-4,1,8,-4,-1,39,-27,30
-3,-14,-10,2,6,14,31,-35
-4,-17,22,-1,13,56,-107,-83
-5,7,-6,-4,-2,-52,4,-43
-1,7,2,0,-2,-27,12,-7
0,-8,5,-1,0,7,12,19
-2,-1,-10,1,1,65,12,11
-5,-20,-19,-4,-28,-63,-61,11
-9,-47,9,0,2,-13,48,49
-3,30,9,-9,6,55,-74,-11
1,-11,-11,2,-15,-75,-33,62
7,-9,40,6,8,21,48,101
4,30,-11,-5,0,12,3,-32
5,-7,-15,4,5,-44,45,23
0,6,-2,-4,-15,-4,10,-18
0,-35,-27,-1,8,24,-1,-33
-4,26,1,0,-1,-7,0,7
-1,-19,13,1,-3,16,13,9
-1,8,2,-5,-13,-65,-8,-17
-1,12,-8,-1,2,43,1,-2
-2,0,-13,2,13,-16,-11,-73
-4,-8,-10,-5,-20,-25,-24,15
-4,13,12,2,-1,14,64,9
2,-62,-12,-6,-6,-26,-20,-20
6,54,9,7,0,6,3,48
-1,30,30,-3,8,-9,-49,-5
-7,-19,-15,2,3,23,-41,-100
4,27,12,-3,8,-22,-44,-3
-3,-44,-13,-3,-9,76,-50,82
1,16,4,5,-4,-55,55,-10
0,7,-23,-5,-2,39,-70,-34
-6,-21,5,0,5,12,2,-17
5,51,4,-1,-4,-37,6,-1
-6,-12,5,0,0,67,17,12
-10,-9,8,-1,-8,-2,44,27
10,41,0,5,8,-22,34,21
-10,-60,-7,-6,-16,-41,-41,-25
9,63,29,3,-11,65,53,33
0,-34,-32,-1,-3,-16,26,27
-5,5,-5,-1,-6,77,-7,21
-6,-13,22,2,9,1,14,-7
-1,-18,-22,-4,-1,-26,27,-37
10,-15,-1,-3,3,-6,-12,6
-7,8,-16,-2,-2,-17,62,3
4,32,16,-1,-9,-15,-35,-30
4,-39,-4,3,9,29,15,29
6,14,-3,-2,10,-21,25,-24
-6,9,-30,-3,-13,-2,-16,8
-12,-76,-9,-7,-19,9,13,-20
8,83,18,7,12,45,-26,-20
1,-30,-25,0,-2,-48,-35,0
-4,-4,14,-3,6,35,1,-35
-3,-10,-19,-2,-5,-41,22,41
-3,-7,16,2,-3,-12,7,13
0,25,-14,1,0,73,-8,-32
-4,-1,-2,-1,2,-44,23,23
-1,5,6,0,0,7,5,-99
-2,-41,-9,-5,4,-42,-28,-25
3,38,10,3,2,-10,3,25
-2,24,15,-4,-4,-37,-82,-37
-4,4,-23,0,4,16,-2,41
-2,-34,-11,-6,-1,-48,8,-11
-1,-4,28,1,2,21,39,18
6,2,-6,2,-3,-39,30,7
5,9,10,-1,-6,-41,-21,48
-2,22,-22,3,-6,-17,-33,13
-7,9,20,-6,-8,-19,18,12
0,-21,-10,2,5,7,65,-10
4,44,8,-2,8,59,-39,-44
-10,-39,-8,-2,-2,-13,-9,-65
2,-18,-10,-10,-1,-58,-31,14
-1,-1,5,1,-8,22,31,2
-6,-14,-7,-4,8,6,-50,-58
1,53,3,0,-3,19,-6,11
3,-13,-9,-1,10,56,11,-14
-1,13,5,-1,-1,28,14,6
7,-2,27,7,-1,11,54,25
-4,-6,-27,-2,4,23,-71,11
4,-2,18,8,9,42,-28,52
1,-3,6,-1,-4,7,-6,2
-5,13,-15,6,11,97,33,11
-5,-24,0,-9,-7,-23,25,9
4,16,0,2,-8,-29,10,-7
1,-11,-7,4,3,15,-54,30
-4,-49,1,-6,-7,-39,55,-95
6,44,-1,2,0,4,13,34
-12,17,-9,-7,1,-62,-31,-30
5,-16,9,-5,-24,-85,-26,9
-2,-11,13,0,0,-10,25,-13
-1,-31,-15,-3,-5,6,18,1
-3,-14,1,4,7,-17,30,-47
-4,6,4,1,0,18,69,-18
-4,20,0,-3,8,13,-35,57
-1,-22,-10,-3,-6,12,27,-34
-8,20,14,-4,-4,-7,-51,4
3,-38,-23,1,-3,63,54,8
10,-3,6,-5,-14,-20,-3,-25
-2,-16,-7,0,17,-41,-13,63
10,30,26,-6,-21,-27,57,75
-5,7,-13,-1,14,27,1,10
2,-16,-23,2,2,3,-27,-1
0,18,12,-5,-8,-8,7,1
1,-36,-27,-2,-2,7,4,14
1,22,1,-5,8,17,-27,6
-1,37,34,6,2,17,33,-7
-3,-43,-32,-4,0,48,-77,-17
-6,48,3,3,-11,9,26,-2
-17,-8,-24,-4,5,31,-2,-24
8,17,44,3,-9,-20,-18,-8
-4,-16,-27,-2,-1,36,6,-11
-10,-31,-12,-3,-8,-27,-29,-12
1,-9,9,-1,-4,3,-28,7
-3,17,-12,-4,-3,-31,53,-11
-1,-12,-3,3,1,-41,39,-30
7,-12,5,0,0,57,2,-3
-6,1,1,5,3,49,40,-28
-5,-22,-13,1,-1,14,18,5
2,66,67,4,9,5,7,-30
7,-21,-35,-4,3,1,-44,-49
4,20,1,6,-5,-34,-67,27
-12,-20,8,-6,5,8,16,-47
0,-3,-16,2,-3,32,56,17
3,9,9,-9,-7,-13,-55,-13
2,-13,12,-3,-2,-56,-32,-11
-7,-20,-32,-4,2,8,13,32
-1,1,10,2,-3,56,-78,42
-2,-3,-5,-2,2,4,-15,-36
-5,-22,19,1,2,-12,14,-14
-5,2,-23,0,4,5,-7,-43
5,-8,19,-8,-13,-9,-6,-36
-13,-9,-34,-1,1,7,51,16
9,9,31,-1,-3,-15,-48,-47
-10,-10,0,-1,3,27,-5,3
5,22,-12,2,13,-54,0,102
0,-9,4,6,-2,60,18,-14
-3,-10,-15,-2,-4,-14,33,-3
-7,-17,-19,-8,-15,-29,21,42
-11,2,3,2,-6,-34,59,-14
3,37,28,6,6,-10,-19,25
-5,-5,-5,0,-3,20,-18,-19
-1,1,-8,-2,5,31,-15,6
1,-13,-16,-1,4,-6,18,-4
-5,-16,-6,-5,-10,-68,26,-72
0,-23,8,-5,4,40,-68,-9
-1,18,-4,1,8,-14,-12,27
1,-17,-6,-3,-1,20,-63,-76
-8,3,12,0,2,12,0,-32
19,38,16,0,4,-33,-41,3
1,-2,1,-4,-8,-68,-1,0
-1,-13,3,-2,-4,52,-44,54
-2,-20,-30,-9,-1,-58,-10,5
-4,-10,9,-5,-21,-52,-31,16
