53,18,-30,0,-82,-100,-31,-253,-140,-29
-131,-53,-9,-35,-89,-78,17,-252,-86,-174
-178,-245,-94,-101,-38,21,76,-70,-20,-52
-77,-155,-43,-50,17,71,63,93,161,94
-60,-51,4,-23,16,34,-169,95,-110,-6
-96,-51,-27,-28,4,48,13,132,-31,-69
-52,-69,-61,-45,-5,0,61,92,-183,-75
18,15,-28,-42,-18,-46,53,69,-143,-39
45,26,-53,-94,-58,-32,34,56,-368,-69
53,68,-30,-86,-52,33,21,34,-275,-96
99,131,-9,-92,-78,-122,-176,55,-224,2
81,181,74,-4,-12,-85,-133,86,273,102
-3,65,107,110,53,5,-62,58,556,111
-19,9,121,238,107,43,-284,-93,609,103
-24,-90,20,114,81,-1,-368,-119,29,0
-7,-57,-6,-43,23,44,56,-4,-78,-18
40,-4,40,28,6,0,154,-22,-196,11
1,-12,37,238,49,28,156,-112,-70,-26
-1,-52,-46,83,24,-62,-75,-163,-137,-17
55,16,-56,-95,-10,-44,-33,-85,39,60
73,14,-68,-141,-60,-22,7,-43,-67,49
77,80,-10,-94,-70,-77,-14,-21,9,20
37,73,2,-65,-52,-79,-74,32,-231,2
-48,81,37,-16,-31,18,66,85,-55,-61
-84,-46,-57,-64,-36,94,265,187,6,-52
8,-10,-30,-33,7,120,305,128,12,-29
13,-34,-5,-32,-21,30,25,-18,-208,-24
-68,-70,-5,-30,-45,71,-97,-67,-27,-7
-154,-151,8,6,12,108,-73,-36,-120,-10
-88,-98,7,70,88,84,171,70,352,70
24,-19,-36,55,77,20,206,110,613,68
60,46,-20,36,29,-23,26,-31,322,-7
19,50,0,57,55,-33,-107,-168,-121,-70
-24,42,21,48,60,-34,-107,-154,-81,-44
-9,-29,10,-32,-5,-78,-64,7,-147,8
7,-33,30,-7,23,64,171,259,-21,-3
11,-43,4,-41,-4,138,200,319,-52,24
73,116,92,-34,-72,97,87,88,-44,-31
76,138,71,-29,-119,-98,-19,-76,-447,-131
-21,48,-27,34,-33,-111,47,-246,-416,-142
-78,-27,-51,49,20,-87,-291,-340,-276,-50
-37,-77,-57,-18,-24,-125,-333,-45,520,179
-20,-98,-77,-97,-95,-216,-119,178,749,279
12,5,-40,-59,-46,-87,187,214,530,190
11,14,-15,0,39,110,250,136,-177,-37
-18,6,47,63,82,168,155,58,-271,-79
9,-7,57,69,82,75,-113,-64,-318,-28
84,36,35,50,67,80,-183,-213,-84,14
94,27,4,0,22,52,-269,-235,-259,-36
-4,4,70,42,12,-104,-316,-190,-186,-87
-30,-120,25,40,21,-126,-192,21,-128,2
15,-72,-11,11,4,-1,76,149,371,95
-29,15,-31,-58,-59,10,103,111,460,42
-52,101,-9,-34,-42,7,164,31,312,-1
-33,93,28,2,0,-8,80,-52,-152,-27
-55,14,56,42,48,73,137,13,-91,-16
-71,-76,-5,-9,15,34,62,-13,-230,-69
-24,-34,-21,-11,-16,-14,63,-61,-102,-84
77,-12,-78,-48,-50,-74,-7,-14,-134,-34
141,35,-65,-39,-34,-25,35,26,27,0
63,-4,-44,-28,-13,-5,10,30,-84,-18
-27,3,16,5,0,50,72,126,51,5
-28,-22,31,-6,-6,62,39,163,-80,23
-21,28,74,37,33,109,120,51,-68,-42
6,28,53,26,21,7,35,-71,-251,-62
-43,2,28,30,25,5,28,-102,-122,-57
-90,-80,-53,-1,-8,-61,-213,-163,-107,-58
-2,-42,-25,35,0,-43,-247,-72,247,71
41,-27,-21,8,-10,-1,-90,65,233,109
43,1,-20,-29,-23,13,24,90,340,102
33,9,-38,-54,-27,-13,-5,23,19,34
-18,51,5,1,-25,-20,3,-26,-66,-60
-68,21,7,-14,-56,-105,-149,-21,-180,-100
0,53,35,25,-2,-59,-118,38,43,8
54,4,5,29,51,0,-66,101,-46,84
38,21,33,56,69,14,-41,-43,12,69
25,-13,16,25,35,8,6,-183,58,5
0,3,14,28,47,192,266,-46,297,-27
5,-49,-39,-28,0,179,345,110,20,-1
27,-22,-7,-39,-9,75,325,135,-29,20
-41,-46,-18,-54,-36,35,58,43,-223,-12
-57,-40,-45,-54,-55,-42,26,-19,1,0
-29,-31,-47,-52,-35,-101,71,42,-77,-47
2,28,24,14,11,-72,-28,50,50,-44
-12,-9,11,10,21,-74,-208,-83,-17,-21
34,52,29,40,17,-69,-185,-171,150,75
65,36,-1,11,-23,-61,-134,-89,-57,67
46,0,-31,-18,-41,70,-4,-55,-72,-36
36,-23,-55,-48,-67,73,83,-53,-240,-45
6,40,28,37,-2,26,226,23,-178,-48
-20,-14,37,49,28,29,171,126,-157,-55
-61,-64,12,43,55,66,-18,31,157,-12
22,-53,-11,-9,17,-66,-290,-110,2,84
34,29,24,-11,-11,-147,-188,-64,-104,57
-20,32,9,-43,-53,-155,-232,44,-129,16
-34,75,6,-12,-52,-28,-105,118,131,-7
-60,-4,-51,-15,5,140,123,75,-117,-104
-66,-51,-57,-5,9,140,202,-27,184,-71
64,13,14,45,26,8,-137,-173,618,130
174,145,140,192,131,-16,-329,-233,576,204
54,43,69,84,124,61,-86,-88,-160,88
-83,-35,1,-6,74,83,112,66,-45,21
-4,-28,-26,-21,33,14,4,180,192,33
36,41,0,-33,-21,28,47,150,133,-14
-28,-14,-47,-114,-97,40,175,69,-274,-93
-56,-45,-53,-116,-136,6,337,119,-125,-59
2,-54,-67,-96,-124,-105,188,118,-147,19
5,6,-26,-32,-38,-132,6,-71,-121,-10
-40,-28,-38,-26,9,-144,-133,-167,-240,-36
-153,-89,-18,-2,27,-47,1,-124,-39,-95
-157,-92,-16,8,47,34,-44,-79,-61,-122
-1,14,-1,25,53,125,-19,-4,46,-40
38,9,-53,-36,-32,-9,-99,140,-150,-30
84,85,17,6,-65,-33,-136,216,-91,-9
81,64,78,76,-18,16,-220,81,-229,29
16,35,118,105,37,-61,-88,-58,54,113
-20,-30,-7,-11,-2,-38,161,-56,331,180
-71,-20,-33,-25,3,119,263,39,509,50
-15,23,5,-16,-4,-43,-32,-34,137,-20
43,65,49,13,32,-56,-45,-74,-12,-53
68,16,26,-4,33,-40,9,49,-162,-8
63,19,32,32,95,128,164,80,38,71
45,6,34,37,79,78,-57,-43,-103,47
-25,-2,20,18,-45,-27,-81,-158,-92,-45
-96,-68,-43,10,-108,-22,148,-89,-122,-107
-56,-18,7,113,-19,-28,114,-23,124,-37
-8,-40,-16,7,4,-55,-101,-41,-143,-29
26,-18,-32,-61,6,7,-82,1,-108,-20
5,-28,-35,-65,-12,3,-27,29,-212,-30
-25,-12,-20,-42,-17,-7,25,53,32,-1
-14,-5,-51,-71,-17,-25,-11,89,220,77
-10,42,-36,-33,28,50,108,57,306,31
-14,22,-54,-31,27,52,135,32,-105,-85
-1,39,-42,-24,13,42,129,57,-29,-82
45,-3,-62,-34,-12,-11,-5,-15,-143,-26
72,5,-13,17,-1,-2,-52,-81,-7,31
-17,-16,16,34,3,-34,-177,-89,-65,23
-83,-16,53,34,-8,-4,-47,-34,85,-1
-55,-68,25,-17,-44,1,89,108,-28,-56
24,-22,64,20,-12,61,210,284,31,-50
38,-26,55,3,-17,7,100,261,-148,-21
3,42,54,-43,-22,9,12,52,-106,-41
42,51,-12,7,39,50,-69,-157,-167,6
41,42,-48,71,60,27,-12,-316,31,84
17,61,-9,56,-38,-128,-229,-279,51,107
-15,112,70,129,-41,-153,-172,-24,326,85
-56,15,-19,-31,-28,-69,-67,43,111,21
-56,-66,-71,-130,14,95,19,-43,-67,-78
-18,-71,-45,-18,61,69,-66,-53,-189,-54
7,31,66,88,58,7,-51,-82,194,50
47,50,102,45,6,-17,-76,-32,94,65
76,17,49,9,11,38,-44,57,202,37
123,-57,-33,-8,30,26,71,106,29,-30
109,5,-18,-15,16,6,143,116,12,-24
46,15,-17,-52,-25,-20,21,149,-111,15
-35,-28,-9,-26,7,51,115,180,17,-16
-75,-118,-52,-50,-3,59,217,83,-126,-61
-106,-153,-141,-142,-94,63,338,-37,4,-45
-106,-131,-162,-204,-167,-57,-2,-105,-106,-65
-81,0,13,-80,-50,-79,-230,-103,29,-56
-21,22,82,75,64,-44,-235,-76,-142,27
57,134,209,384,151,-15,-84,-64,-41,59
128,206,188,271,110,-51,-103,-61,-121,84
181,210,99,45,52,-30,-302,-123,53,131
127,114,5,-43,-14,-56,-283,-89,-89,70
-20,15,-34,-6,-15,-2,-17,14,23,-21
-88,-76,-57,-13,-19,-22,15,55,62,-30
-63,1,-32,-32,2,5,104,26,168,-49
-15,-27,-40,-56,15,42,178,28,-241,-129
-8,-48,-24,-43,12,103,238,122,-248,-119
11,-91,-44,-60,-13,111,135,221,-312,-43
-37,-84,-53,-27,-47,40,103,155,-22,-13
-124,-172,-146,-122,-88,-49,58,73,472,112
-62,-58,-30,-73,-3,82,158,-5,902,205
56,32,18,-29,-38,5,22,-195,316,102
69,73,37,26,-3,-76,-19,-295,-25,-42
34,41,47,64,79,-71,-93,-203,-320,-76
-31,9,47,74,68,-84,-27,20,-269,-95
-128,-66,-17,-10,-35,-159,-25,212,-153,-111
-124,-74,-26,2,-17,-8,3,249,285,5
0,-67,-34,1,10,57,-133,172,104,73
53,5,-2,6,-4,135,-93,7,-70,6
39,-11,-2,-30,-39,184,-94,-140,-218,13
58,77,47,-13,-19,66,-205,-196,9,37
95,129,40,12,2,-121,-242,-112,-84,-10
85,136,34,33,9,-105,64,22,83,-12
27,26,15,33,40,36,212,68,-1,5
-30,-29,10,42,63,68,223,-3,-26,-9
-94,-104,-47,-45,-20,-71,53,1,-215,-57
-63,-48,-24,-63,-51,-52,109,22,-80,-36
-37,-48,-78,-113,-60,105,227,116,-55,35
-11,2,-36,-39,-16,205,173,102,181,14
127,93,75,85,34,89,41,94,184,81
194,163,158,146,69,-72,123,59,177,162
69,62,84,52,-13,-296,-147,-104,-190,67
-125,15,32,45,-45,-272,-582,-395,-318,-174
-86,13,0,80,-53,-190,-944,-443,-403,-159
-35,-52,-60,-6,-17,86,-307,-123,61,-4
-17,-137,-96,-111,11,112,251,211,243,88
2,-53,-12,-26,57,121,385,238,192,80
11,3,23,-8,18,47,98,72,-14,33
52,72,44,-7,-51,-57,17,16,283,87
17,-8,-12,-32,-55,-40,181,98,139,19
-129,-104,-32,18,7,85,372,143,72,-100
-94,-144,-83,3,20,91,165,177,-59,-10
35,20,-38,24,55,113,-15,63,24,54
36,52,-49,-5,44,59,-63,-118,-178,-40
27,84,3,11,36,-33,-28,-216,-76,-78
40,101,56,-8,-10,-107,-97,-212,-168,-1
41,88,84,-41,-19,-43,-25,-17,19,34
46,-5,71,-77,-24,-41,-30,121,-5,15
-23,-5,118,0,15,21,27,61,10,-59
-63,-13,52,10,2,33,5,-7,-303,-90
19,31,-71,16,5,56,52,-6,-195,-5
26,-29,-139,13,26,38,62,48,-195,39
-31,-54,-46,52,20,24,106,101,162,48
-28,-69,-10,38,-55,-73,10,63,234,23
-60,-23,-11,21,-93,-82,113,38,481,-2
-89,-9,-27,-40,-12,17,135,34,300,-8
-28,25,4,-43,65,134,96,-11,108,4
15,-2,-8,-28,5,-35,-122,-25,-244,-33
53,21,18,0,-29,-95,-75,-26,-72,-21
153,6,-40,-56,-69,-94,-16,18,-18,26
104,32,-14,-38,-45,-5,93,60,116,29
-34,6,39,11,20,40,-10,-1,-134,-39
-103,8,95,78,76,106,-155,-71,-45,-49
-37,-56,-12,8,29,41,-250,-29,-31,83
28,12,0,12,34,1,-99,19,88,112
3,36,4,-9,12,-53,1,31,-106,9
-33,12,-11,-11,-26,-82,106,64,-17,-43
-46,-64,-56,-40,-40,-101,49,-30,-116,-54
-107,-94,-91,-80,-58,-31,142,-134,-23,-108
-181,-138,-152,-153,-104,0,118,-87,-132,-185
-90,-61,-88,-121,-40,124,51,166,-200,-117
28,35,29,-41,44,241,192,367,-129,16
159,143,170,88,84,-3,210,345,208,200
195,133,195,140,78,-33,170,41,194,257
95,88,161,179,108,225,-165,-486,95,66
90,112,126,181,75,-56,-780,-819,-205,-53
71,67,70,208,46,-190,-566,-424,179,40
59,2,-7,171,26,-139,-163,-3,170,51
11,4,-79,-105,-16,-177,-43,30,90,-34
-27,-51,-182,-324,-77,-142,30,147,-68,16
-104,-85,-133,-181,-43,36,271,250,90,32
-162,-85,-33,-61,-7,73,131,140,-110,-77
-80,2,29,-15,24,123,-86,30,-33,-66
24,-31,-3,106,12,117,-97,47,-94,-14
119,-34,0,237,5,100,152,120,67,30
81,-76,-34,30,-37,5,234,160,-77,34
-3,-29,19,-59,-27,-43,210,122,-24,-3
-58,-7,22,-50,-25,-107,70,83,-199,-70
-77,42,42,-21,-26,-63,100,16,-62,-114
-56,12,-6,-52,-28,-38,-42,-77,-77,-69
20,11,-12,-24,1,-25,-294,-79,184,25
54,-12,-52,-36,-8,-72,-326,-84,96,14
41,69,6,-7,-2,-29,-20,-138,-53,-24
25,52,-18,-43,-46,-36,37,-102,-352,-35
28,23,-22,-18,-49,62,161,67,20,60
-15,-25,19,13,-10,168,159,129,139,86
-78,-45,49,43,26,73,73,74,393,59
-80,-40,62,25,34,-23,-83,-1,335,-12
-42,32,88,42,72,24,22,47,481,8
28,17,24,-5,40,17,100,94,-1,40
50,28,-8,-10,31,19,233,39,-155,29
-4,-23,-79,-57,-16,-55,195,92,-324,-25
-65,6,-68,-18,-25,6,141,64,-180,-55
-74,-22,-52,-4,-51,19,-47,-121,-282,-86
-72,-94,-58,-40,-74,1,47,-126,-63,-87
-45,-79,-64,-41,-49,-103,21,-107,95,-30
32,49,37,68,79,44,-104,-113,247,59
37,42,40,32,82,73,-253,-132,-65,56
24,54,42,2,41,9,-162,-32,-9,36
109,74,55,2,40,-24,-154,4,-113,67
180,121,102,49,44,6,-151,56,-4,89
152,94,116,65,4,-119,-74,110,-165,9
96,70,113,85,0,-107,113,82,-49,-7
-7,-83,-18,41,-38,39,142,-46,-172,-56
-118,-177,-130,18,-87,21,70,-54,31,-58
-201,-201,-185,-92,-121,-72,46,156,99,8
-177,-86,-96,-133,-64,16,123,226,358,29
-52,-19,-21,-72,14,63,16,85,243,0
115,79,86,73,86,124,15,-80,176,22
132,92,102,108,83,23,-64,-226,-76,19
37,104,79,70,47,-16,-185,-352,-65,3
25,96,61,45,5,-34,-251,-237,-54,3
72,70,15,-9,-23,-59,-68,-21,-150,-37
102,19,-39,-51,-37,-60,117,101,-303,-36
-12,22,-12,-25,-28,35,236,94,63,2
-125,-83,-45,-51,-38,85,-25,29,-172,-61
-125,-92,37,22,46,167,16,83,-115,-42
-104,-109,12,-9,75,145,193,171,-21,18
-74,-43,-62,-5,32,47,326,173,130,-30
-64,-71,-158,-119,-22,-94,148,128,-197,-62
-52,-51,-111,-127,-59,-165,-69,-18,113,11
37,0,-4,2,-45,-232,-299,-134,307,51
119,127,125,124,21,-132,-234,-155,418,112
133,120,90,148,14,-35,-205,-209,59,85
99,43,-37,66,-5,-26,-272,-197,-348,2
103,74,-33,5,35,34,-105,-100,-131,8
62,19,-41,-48,34,85,41,42,-210,-13
-36,-16,-37,-51,1,98,159,116,-9,-75
-61,-56,-25,-76,-27,26,80,97,-33,-58
-21,0,55,-46,-2,39,106,58,93,15
-19,-43,47,-69,-25,30,96,49,-3,43
-13,-26,53,-29,-30,25,149,52,175,22
28,-15,-11,0,-37,-43,57,59,35,38
-45,13,-24,94,45,34,101,67,23,7
-98,-54,-48,43,40,6,36,74,-118,-18
-28,-32,-20,-4,13,-12,-52,48,76,4
35,-17,7,0,21,-1,-147,-27,-26,-8
54,77,64,56,47,30,-141,-122,-32,-27
36,62,30,33,13,-47,-205,-113,-128,-27
-35,-9,-24,-5,-40,-35,-109,-54,-165,-42
-56,-2,-29,-24,-53,75,58,23,-78,0
-13,53,16,13,-13,48,128,80,156,82
-46,-23,-6,-88,-25,-57,62,78,-7,-3
-44,-80,-41,-132,-21,8,147,184,195,-41
-33,-109,-62,-50,-4,48,112,180,172,-38
-39,4,11,45,-3,1,89,7,102,-45
-3,42,24,41,1,-38,41,-128,-203,-38
6,50,56,120,53,64,58,-160,-93,-10
12,-19,18,157,36,59,-48,-149,-179,-15
41,3,-8,58,-5,27,-90,-151,-75,-31
85,-4,-47,-168,-26,-36,-123,-70,-133,-23
120,37,7,-42,44,-7,-23,87,165,72
61,8,-38,24,24,-73,42,106,67,77
-4,-5,-56,-9,-18,-55,160,76,81,21
-19,-13,-31,-33,-12,-63,-99,-10,-125,-15
-27,18,23,-5,5,-63,-306,-11,-22,-5
-72,-19,21,-26,3,-32,-209,75,6,-20
-84,-46,17,5,17,63,59,139,413,33
-81,-72,57,17,8,33,139,56,274,-13
-19,19,109,49,26,52,260,-54,46,-50
47,-9,1,-26,-11,9,261,-11,-326,-75
7,0,-55,-53,-38,-54,224,-4,-360,-157
3,21,-90,-67,-42,-94,-82,63,-355,-96
18,62,-8,-12,-2,-22,-105,175,-44,2
-34,9,36,-26,-4,32,-91,14,66,0
-77,-47,15,7,-1,117,-60,-205,545,88
37,-29,23,243,29,76,-276,-341,331,165
168,130,127,307,71,109,-178,-294,61,146
132,98,69,50,26,-10,-91,-202,-326,51
27,20,-18,-79,-32,-33,-99,-59,-30,32
58,-24,-66,-112,-63,-63,-120,135,163,90
64,49,2,-34,-14,-12,34,92,169,56
2,24,16,-10,0,-46,8,34,-50,5
-64,0,-1,6,15,-10,118,82,59,6
-94,-87,-68,-43,8,-1,100,135,-133,14
-54,-38,-22,-28,11,17,111,98,-69,-26
3,-13,-15,-55,-15,-38,40,-18,-246,-128
36,15,17,-31,0,14,145,-40,-76,-120
-26,-28,27,-19,23,26,95,-60,-254,-143
-27,-40,-34,-32,3,210,158,22,-190,-99
26,-65,-60,-62,-49,335,241,117,-64,36
-55,-23,22,18,13,235,239,210,407,120
-145,-48,31,32,46,74,21,194,300,16
-82,4,33,53,24,-70,-64,115,268,-6
24,8,-14,50,-61,-388,-252,-35,-137,0
54,29,-14,51,-101,-434,-334,-165,-314,-73
67,6,-36,-54,-87,-242,-313,-184,-402,-85
75,29,-24,-88,-14,-31,-28,-93,-122,-20
63,-45,-74,-100,-33,-17,6,-52,-38,55
-62,-105,-85,-68,-49,-5,126,59,513,94
-98,-139,-52,8,42,105,143,148,688,132
44,12,67,113,149,286,317,60,428,155
141,119,119,108,117,198,163,-34,-180,93
122,218,173,131,61,-79,-143,-69,-173,33
-11,106,77,42,-25,-282,-488,-140,-159,-30
-44,76,31,-3,-35,-140,-379,-163,-19,-84
-6,18,3,-13,0,-5,-125,-18,-234,-81
-73,-92,-54,-55,-30,72,228,160,-107,-10
-110,-160,-118,-101,-70,73,429,271,-232,-15
-128,-102,-87,-67,-30,75,449,192,-134,-94
-151,-122,-106,-86,-28,48,39,-108,-200,-160
-48,-43,-36,-23,23,226,8,-184,22,-88
49,23,15,-4,48,219,77,-107,32,-11
125,70,38,-20,0,41,-37,-38,316,112
214,96,72,32,23,-76,-227,-66,169,217
161,102,87,122,45,-211,-357,-15,329,198
7,19,49,116,25,-286,-514,48,108,30
-69,34,59,101,1,-154,-345,-29,62,-81
-100,-23,-20,31,-21,48,-1,-18,-198,-130
-116,-72,-46,-45,-17,142,289,7,-295,-178
-96,-112,-43,-107,-29,111,195,-9,-412,-153
-46,36,74,10,13,155,117,-10,253,29
100,111,86,12,-12,10,63,68,582,203
167,126,35,15,3,-32,220,97,386,98
99,40,-62,-16,0,-65,191,-7,-157,-2
49,-2,-92,-31,-21,-229,-170,-110,-235,43
4,27,-19,-3,-13,-199,-310,-162,-71,44
13,-7,-22,-33,-2,-54,-221,-12,-148,104
-28,-22,-12,-14,40,110,42,112,-1,68
-76,-96,-63,-71,-9,80,90,144,-63,-9
-60,-72,-43,-55,-46,54,102,78,15,-94
6,-30,-16,-17,-32,37,22,-15,-164,-105
0,15,-5,35,17,94,107,-30,-40,-63
-46,-20,-65,-28,-4,47,135,15,-140,-63
-41,7,-45,-56,-24,5,159,124,11,-30
-16,-7,-38,-89,-58,-10,75,222,-19,-2
9,31,51,-25,-28,15,126,174,144,39
44,32,139,32,16,-55,9,7,-20,33
-45,18,184,52,52,0,-70,-227,2,-47
-95,-69,89,26,32,-5,-277,-332,-114,-39
7,7,41,114,31,14,-214,-215,46,52
60,-13,-106,94,17,27,-41,-23,-85,44
9,-69,-175,-40,-33,90,207,200,41,-25
-23,-77,-98,-8,-28,62,202,310,-52,-49
-42,22,66,180,28,-31,99,131,10,-41
68,67,18,-27,-43,-123,-124,-97,-153,17
216,154,34,-166,-49,-79,-149,-192,41,69
218,143,66,36,45,-79,-260,-310,58,66
-8,39,53,111,130,-4,-238,-275,192,-15
-203,-142,-41,7,80,71,81,60,-2,-51
-157,-111,-34,0,17,86,274,219,19,-27
-64,-39,-25,-42,-45,24,113,153,-165,-41
-26,0,-10,-42,-75,9,-39,71,-49,-48
18,-38,-21,-48,-89,-74,-183,15,-77,21
65,20,28,-9,-54,-47,-107,-13,184,122
25,12,21,-7,-2,31,54,-15,87,81
-23,42,53,38,76,111,181,14,146,10
-19,33,22,32,68,10,86,84,-26,-51
18,43,4,44,40,22,71,101,212,-3
-28,-5,-57,10,4,20,30,38,49,-39
-91,-31,-21,47,-14,26,41,-61,-74,-142
-52,-68,21,15,-32,-29,-43,-102,-198,-79
9,-15,62,-7,-31,-31,-17,-98,-22,21
1,-36,-17,-86,-46,-33,-10,-25,-72,18
-56,-28,-72,-111,-2,61,212,44,100,-28
-83,-48,-128,-137,25,99,272,24,6,-42
-21,43,-82,-113,33,51,81,49,120,67
74,79,-6,-82,17,-79,-292,24,-58,109
144,137,101,21,25,-115,-319,-61,-54,50
191,54,57,107,-10,-104,-196,-35,-153,47
194,-14,5,334,-18,-37,-87,4,-12,57
24,-72,-9,217,4,-5,-96,-36,-89,-12
-31,-34,35,-12,35,107,56,87,247,21
11,1,37,-69,0,56,41,186,210,61
-49,-1,-17,-56,-15,8,97,180,171,18
-84,-64,-102,-109,-56,-35,123,121,-95,-46
-64,9,-59,-77,-73,-29,177,-22,-65,-89
-52,-2,-41,-91,-92,-30,91,-245,-249,-98
-38,76,103,15,6,17,-50,-310,-166,-68
38,96,155,91,91,0,-151,-192,-231,13
30,28,75,82,73,1,3,35,-45,85
-41,-49,-62,-38,-5,-25,-18,251,-145,23
-48,-19,-71,-35,-4,17,-16,331,99,-16
-11,-57,-78,-43,-28,-25,13,228,-64,-76
-43,-83,-72,-18,-21,-16,319,46,-186,-144
-64,-141,-98,-34,-35,-18,320,-281,-128,-86
47,-8,28,5,12,6,-178,-486,362,85
128,104,112,48,56,9,-505,-370,291,169
27,66,66,19,16,-7,-237,-141,553,181
-82,-52,-15,-50,-41,-76,107,187,440,86
-66,-61,-2,-36,-57,-77,303,374,191,34
-38,-72,-41,-49,-44,7,76,315,-342,-64
-62,-29,-54,-36,-39,-54,-121,165,-348,-174
15,35,-20,-34,-58,-156,-195,-118,-151,-91
127,152,106,96,72,108,-81,-388,286,72
205,203,206,212,233,306,-281,-479,22,157
140,193,195,192,175,172,-380,-264,-96,127
7,22,52,59,44,-17,-238,37,-24,44
-7,-7,-1,-6,-17,-172,1,163,266,26
-21,-58,-57,-62,-46,-155,124,77,-100,-46
-62,-111,-104,-86,-50,28,296,76,-162,-98
-116,-131,-115,-110,-70,23,259,91,-250,-90
-135,-96,-83,-69,-53,52,296,116,-103,-119
-102,-63,-76,-81,-35,109,196,206,-132,-130
-5,36,0,-39,5,118,104,329,141,7
13,22,45,-7,20,26,-28,245,-13,14
2,12,67,5,34,-14,32,-2,16,1
77,-11,12,-29,17,-72,-105,-196,-99,43
125,69,27,-24,-25,-125,-176,-215,-4,68
86,31,-12,-31,-64,-140,-235,-274,-131,89
40,38,32,142,5,-24,-106,-66,87,108
-5,-28,-15,184,52,91,117,211,128,78
-39,-28,-54,54,28,104,239,194,215,-29
7,-22,-50,-61,-61,-34,158,48,-20,-101
-5,11,16,-45,-76,-19,290,84,-25,-120
-103,-50,36,-24,-26,10,298,60,-353,-145
-94,-9,63,33,15,-73,-28,-131,-186,-75
-25,-12,-19,9,3,-84,-275,-165,-53,56
17,1,-74,-26,11,22,-133,-80,169,99
-15,-59,-142,-134,-28,-4,-118,-59,131,22
-5,-4,-57,-122,-10,41,12,-14,204,-35
9,-7,26,-79,23,55,103,165,-11,-26
-26,-33,57,-4,57,47,185,270,298,55
-40,-40,86,66,34,33,43,136,182,55
5,66,117,177,28,82,-24,-57,56,9
40,49,-60,163,-21,-6,-124,-184,-153,-28
2,15,-174,107,-43,-29,-229,-303,-46,-25
1,8,-114,-139,-97,-117,-336,-287,-178,-47
54,82,18,-191,-63,-137,-152,-49,-20,-7
31,47,74,-26,51,-34,80,102,-117,26
20,25,77,65,109,105,173,79,21,27
23,-16,15,78,111,104,35,-60,-76,21
15,24,16,60,73,28,118,-103,36,4
15,44,38,-20,-57,-138,41,129,-36,21
-2,114,149,50,-59,-167,-183,153,11,-37
-81,29,131,76,-18,-80,-224,11,-198,-131
-81,-130,-26,0,-22,50,54,18,-9,-7
-31,-151,-92,-185,-98,49,150,-39,-68,72
-31,-44,-64,-154,-76,105,111,-147,-12,24
-31,-65,-107,-147,2,114,45,-65,-225,-24
-6,-33,-66,11,57,21,97,112,-14,1
-15,-54,-16,312,56,46,101,213,63,40
74,-25,-12,153,30,75,101,138,157,80
122,8,-60,-92,1,-76,-98,-10,-7,33
118,191,18,-82,57,-7,-51,-70,410,32
92,260,93,-56,40,-50,-126,-128,370,27
18,161,91,-4,30,-70,-204,-139,57,-21
6,-24,26,-20,10,-59,-198,-48,-207,0
-5,-117,20,-27,-28,-16,73,40,-74,-3
-140,-127,8,-17,-125,-35,63,34,-217,-115
-186,-103,115,187,-88,28,96,65,-16,-95
-58,-77,150,60,-10,33,81,107,10,12
22,24,131,-66,9,21,158,45,52,-47
13,7,15,-39,-4,1,164,10,-169,-111
15,16,-124,44,49,70,152,92,33,-10
-14,-4,-149,31,62,53,-30,124,12,40
-30,20,13,26,46,36,-106,55,111,36
33,29,52,36,14,-64,-268,-112,-116,-2
59,24,-80,13,31,-45,-80,-199,-57,-12
98,-7,-175,-80,-2,-63,-21,-122,-111,66
127,-3,-135,-99,-43,-88,33,86,117,183
76,-26,-91,-88,-52,-85,12,159,-28,87
10,1,-5,-10,-3,-6,29,111,81,12
-48,-10,52,19,-5,3,9,18,-43,-57
-82,59,117,56,28,89,134,-97,105,-75
-32,22,66,-13,26,116,12,-59,14,-21
61,80,75,-15,24,62,-104,-23,19,34
37,16,-23,-8,40,23,15,-15,-192,26
-99,-86,-100,44,45,69,163,2,-28,-23
-132,-88,-26,8,-33,-64,-87,-131,-88,-47
22,43,74,20,-44,-48,-247,-172,59,66
140,48,81,76,-20,21,-182,-49,-170,93
46,23,45,107,-16,84,55,100,-261,-54
-85,-72,-74,-37,-47,0,124,183,-359,-103
-120,-144,-157,-164,-79,-60,161,119,-7,-89
-101,-146,-202,-188,-94,-127,37,0,138,-106
-81,-22,-71,-61,2,-51,3,-153,584,-36
0,55,16,-21,52,33,-31,3,833,162
102,168,120,12,98,111,30,146,555,162
111,97,107,-3,71,63,-5,132,-53,75
91,64,91,18,37,38,156,46,-142,36
46,-30,14,21,-5,-9,82,-126,-380,-41
40,0,37,195,18,-15,-174,-140,-298,-75
68,40,63,363,16,-102,-270,-49,-469,-89
17,-7,-11,218,-6,-126,-190,-86,-352,-96
-109,-142,-173,-243,-51,-92,-151,-149,-342,-63
-156,-89,-101,-213,-18,3,93,-141,33,45
-187,-100,-39,-77,-24,104,221,-13,376,92
-152,-102,5,-20,-32,188,336,232,944,124
73,49,185,78,32,39,93,261,569,88
198,185,308,139,96,-17,-142,39,-21,-9
119,65,177,20,38,-24,-238,-110,-364,-61
106,65,35,-54,10,-8,-103,-44,-137,0
97,77,-78,-94,-39,-89,-105,34,-208,40
73,80,-74,-24,-33,-40,96,47,-75,32
